Released_on,place_matches_cleaned,Text_Length,Sentiment_Score,View_Class,Engagement_Ratio,Like_Ratio,Day_of_Week,cast_jethalal,cast_daya,cast_bhide,cast_taarak,cast_tapu,cast_champaklal,cast_sodhi,cast_anjali,cast_sonu,cast_goli,cast_madhavi,cast_hathi,cast_roshan,cast_popatlal,cast_babita,cast_iyer,cast_bagha,cast_sundar,cast_nattu
2020-07-02,UNKNOWN_LOCATION,44,0.0,Good,0.01783948783057349,0.8151489775520678,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2020-05-29,UNKNOWN_LOCATION,36,0.0,Average,0.0423176935363457,1.5423121738371888,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2020-05-29,UNKNOWN_LOCATION,30,0.0,Good,0.009302273561691065,0.6132402862218165,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-05-29,UNKNOWN_LOCATION,29,0.5,Average,0.01131809744205659,0.7752362875287913,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,53,0.0,Average,0.013386277528424573,0.9539028535305449,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,59,0.0,Average,0.011488607925744685,0.6520977904433869,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,45,0.0,Good,0.00671540721722126,0.7157697830493418,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-05-29,UNKNOWN_LOCATION,28,0.0,Hit,0.011357725227009452,0.5725165727034538,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-29,UNKNOWN_LOCATION,38,0.0,Good,0.010856162204856324,0.7155148505867402,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,37,0.0,Hit,0.009535613811591357,0.6153613530730715,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,61,0.0,Good,0.010247850159666373,0.6818650907029375,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,48,0.0,Average,0.009986208562771172,0.9193754592951267,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,58,0.0,Good,0.015727186630772785,1.1062946032408891,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,22,0.0,Hit,0.014724132266276883,0.7826300819272838,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,42,-0.5,Good,0.012115428726226023,0.7007112806795764,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,27,0.0,Hit,0.010860528073968109,0.5470709086974404,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,Gokuldham Society,38,0.5,Average,0.011181506819859044,0.9697634853272827,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
2020-05-29,UNKNOWN_LOCATION,50,-0.5,Good,0.011519318961568475,0.7286591603253835,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,41,0.0,Good,0.012095300421006538,0.7775817067204939,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,56,0.0,Good,0.01192808649199475,0.862948214238202,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,55,0.5,Good,0.012979462999259407,0.8402729831932314,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-29,UNKNOWN_LOCATION,55,0.5,Average,0.01650958332029405,1.2800348130437535,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-29,UNKNOWN_LOCATION,29,-0.5,Average,0.021917597256148755,1.072941763668463,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,46,0.0,Average,0.012705480571111353,0.8127674015338947,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,34,0.0,Hit,0.004618751444941109,0.30018510988749025,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,48,0.0,Average,0.016227146952776786,0.8590929438660424,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,46,0.0,Average,0.01962395727398297,0.9382365760206084,4,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,48,0.0,Good,0.0076602954464907655,0.5231837492823571,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,51,-0.5,Good,0.0192233295696678,1.017056740537872,4,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-05-29,Gokuldham Society,59,-0.5,Average,0.010083148533659431,0.5128996383650044,4,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,47,0.0,Average,0.015085894416773453,1.0089371758375498,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2020-05-29,UNKNOWN_LOCATION,51,0.0,Average,0.015143382068830575,0.7552696757937201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,28,0.0,Good,0.013818423938634371,0.7099546925487844,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,27,0.0,Good,0.016458809448258935,0.7437710925491388,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,35,0.0,Hit,0.013809942658775904,0.6384076591660952,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,29,0.0,Hit,0.015932372950311316,0.6291895081800031,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,31,0.0,Hit,0.014300608362294702,0.534001524848577,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,28,0.5,Hit,0.010037695267571797,0.6575344542198313,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-05-29,Gokuldham Society,24,0.0,Hit,0.014300450495996328,0.5435655454681324,4,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-05-29,Gokuldham Society,31,0.0,Hit,0.013577321915240236,0.4326751566039412,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,54,0.5,Hit,0.01073588929508822,0.45129582007214586,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,30,-0.5,Hit,0.015615505220715092,0.5369049880966181,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,Gokuldham Society,24,-0.5,Hit,0.008941334313259094,0.38372046678082294,4,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
2020-05-29,Gokuldham Society,33,0.5,Hit,0.01027430581007045,0.396528942271966,4,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-05-29,Gokuldham Society,29,0.0,Hit,0.014736569349915445,0.502183103088867,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
2020-05-29,UNKNOWN_LOCATION,42,0.0,Hit,0.012228653625572145,0.5654003429471425,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,32,0.0,Average,0.016192089812124826,0.954202625977232,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-05-29,UNKNOWN_LOCATION,37,0.0,Hit,0.010213848145572508,0.49724111969880946,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Gokuldham Society,25,0.0,Hit,0.009304683609869623,0.488960076659983,4,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,33,0.5,Hit,0.011997558329082014,0.5540061331224532,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,40,0.0,Hit,0.010036125861401702,0.6238506135839442,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
2020-06-01,Gokuldham Society,32,0.0,Hit,0.01220331714297398,0.513554352532427,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,40,0.0,Good,0.026037794410510177,0.9153949781285311,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,33,0.0,Hit,0.015876086769930395,0.5374770233196438,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,51,0.0,Hit,0.022112120799609693,0.5925563508821465,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,29,-0.5,Good,0.014420502913728163,0.5437465994768617,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,22,0.0,Good,0.009811373687825243,0.6723347528792812,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,29,0.0,Good,0.013796726604877171,0.7262488675186912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,31,0.0,Good,0.008303251727929103,0.7455791590143168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,28,0.0,Average,0.020227991724868003,1.0298420357724818,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,Gokuldham Society,26,0.0,Hit,0.008760914052013275,0.5950313580707616,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,33,0.0,Good,0.014656165870499744,0.723643208831635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,44,0.0,Good,0.011351879599942868,0.6466731953838932,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,39,0.0,Good,0.010495664988567438,0.752884564183104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,38,0.0,Average,0.011406206133287855,0.7310028121532851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,48,-0.5,Average,0.009547550468041514,0.6439872150260675,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,36,0.0,Low,0.030032039616177474,1.171290349432574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,37,0.0,Average,0.011420123743311925,0.620581406421245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,33,0.0,Average,0.016169252228364156,0.6696750409099947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,Gokuldham Society,31,0.0,Average,0.013114669544136287,0.6458424374666925,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
2020-06-03,UNKNOWN_LOCATION,28,0.0,Average,0.01144857365604406,0.6443183092820586,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-03,Gokuldham Society,27,0.5,Good,0.017791182061844334,0.6857857561497104,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
2020-06-03,UNKNOWN_LOCATION,35,0.0,Average,0.020073473405200316,0.995342055662537,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,Gokuldham Society,42,0.0,Good,0.012459409670150773,0.5320272434920486,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-03,UNKNOWN_LOCATION,38,0.0,Good,0.024116851864149358,0.9873068124692529,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-03,Gokuldham Society,35,0.0,Good,0.024099804607630483,1.146063521173673,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
2020-06-01,Gokuldham Society,50,0.0,Good,0.010275085519603213,0.5387887246437629,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,50,0.0,Good,0.013832972161143526,1.1460299436147383,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,Gokuldham Society,42,-0.5,Average,0.020124821747780953,1.2751214667246575,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,26,0.0,Average,0.013448037179867497,0.7361520698460339,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,27,0.0,Average,0.022342597923124097,0.9426604917859269,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,25,0.0,Average,0.02468928882715156,0.9664657381801087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,28,0.0,Average,0.02083881524227769,0.8732038241796796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,26,0.0,Low,0.03353269113974383,0.8827097954948404,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,37,0.0,Average,0.013312920189043466,0.8490040042576916,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,25,0.0,Low,0.02010171673438909,0.9028366969295907,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-06-01,UNKNOWN_LOCATION,25,0.0,Average,0.017117369192027256,0.8810956313301721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,42,-0.5,Average,0.022941207333905124,0.9829116113026001,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,42,-0.5,Average,0.02265400727178827,0.9593157719863804,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,44,0.0,Average,0.02222769913695116,0.9951922410656469,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,62,0.0,Good,0.02324932878928016,1.012384878480694,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,42,0.0,Average,0.026613250332118032,1.1708734950645017,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,52,0.5,Average,0.02295799557164055,0.9560158071698575,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,30,0.5,Average,0.02214934336748497,0.9117630051237782,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,33,0.0,Average,0.018863652508639632,1.0067177484088947,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,44,0.0,Low,0.018323947998791338,1.3949913823550442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,29,0.0,Low,0.020423169391683673,1.6246664298284024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,35,0.0,Average,0.020419857633801993,0.8997199156358173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,32,0.5,Average,0.01497175722463896,1.0545895659109723,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-01,UNKNOWN_LOCATION,34,0.0,Average,0.026433180707104875,1.3386882620537774,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,30,-0.5,Average,0.013963859631906328,1.0589846445028206,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,49,0.5,Average,0.012520947875293995,0.9912801483007426,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,29,0.0,Average,0.008639808004266572,0.9305037665829649,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-06-05,UNKNOWN_LOCATION,41,0.0,Average,0.014023828776566676,1.0252243766774745,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,35,0.0,Average,0.015804225593920265,0.9896836017420896,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,29,0.0,Average,0.025263180006929408,1.1009937081138064,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,UNKNOWN_LOCATION,36,0.0,Low,0.024356732961116682,1.5425249758680355,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,Gokuldham Society,36,0.0,Average,0.028673223367671443,1.4537188355355546,4,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
2020-06-05,Gokuldham Society,23,0.0,Average,0.015702537952346357,0.9254297858169079,4,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
2020-06-01,Gokuldham Society,34,0.0,Average,0.01433890065612613,0.8898776653144316,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,34,0.0,Low,0.03270663727351148,1.138605985808679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Gokuldham Society,29,0.0,Average,0.014945924263731807,0.8838311190039414,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,37,0.0,Average,0.01428399803041575,0.9073088383683134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,29,0.0,Good,0.02101913104368163,1.044802247532675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,42,0.0,Good,0.03440780111055933,1.1770901349771352,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,33,0.0,Average,0.020151966612800068,0.9947435447625559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-01,Gokuldham Society,24,0.75,Average,0.021495499005765147,1.2331069866357858,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,37,-0.5,Good,0.016010302164483056,0.8015570663076356,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-01,UNKNOWN_LOCATION,32,0.0,Low,0.02320120248518023,1.4308513018360436,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,31,0.0,Average,0.026588147322491297,0.7635646811382737,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,42,0.0,Hit,0.01615233518936381,0.6031063866128655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,UNKNOWN_LOCATION,37,0.5,Good,0.019247538249292984,0.7831955404586085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03,UNKNOWN_LOCATION,60,0.0,Average,0.014177105824939647,0.6881143571531608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,UNKNOWN_LOCATION,63,0.0,Average,0.014977671043474984,0.7719868644806059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-05,UNKNOWN_LOCATION,77,0.5,Average,0.012673193737277476,0.8698050335129304,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-06,UNKNOWN_LOCATION,72,0.0,Low,0.022414175018928402,1.342693268328718,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-30,UNKNOWN_LOCATION,42,0.0,Average,0.015383712507690191,0.7925140406318979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-10,UNKNOWN_LOCATION,71,-0.5,Average,0.01727387144410901,0.825272564328476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-11,UNKNOWN_LOCATION,85,0.0,Average,0.01626351404328969,0.8709712101236918,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2015-08-12,UNKNOWN_LOCATION,67,0.0,Average,0.01784006097592167,0.9081379665485003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-13,UNKNOWN_LOCATION,59,-0.5,Average,0.018285073763025444,1.1589501009800067,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,Gokuldham Society,86,0.0,Average,0.027088711271857573,1.1680077530126878,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
2015-08-17,Gokuldham Society,87,0.0,Average,0.015877074574678744,0.8269161012564891,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
2015-08-18,UNKNOWN_LOCATION,52,0.0,Good,0.011290741564311538,0.6928392865539599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-08-19,UNKNOWN_LOCATION,79,0.0,Average,0.010719765333545139,0.6840361398542314,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
2015-08-20,Gokuldham Society,64,-0.6666666666666666,Good,0.012876390675354423,0.6689936009307738,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2015-08-21,UNKNOWN_LOCATION,46,0.0,Good,0.012419536235161859,0.7043561657755395,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-24,UNKNOWN_LOCATION,53,0.0,Good,0.016113356084873666,0.7877429996525054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-08-25,Gokuldham Society,53,0.0,Average,0.019425791269872806,0.7369521595740454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2015-08-26,Gokuldham Society,59,0.5,Average,0.015580544106565394,0.8581937469293097,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
2015-08-27,UNKNOWN_LOCATION,87,0.0,Average,0.023509830907851113,0.8275049827495332,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015-08-28,UNKNOWN_LOCATION,79,0.5,Low,0.027641392751396123,0.7565074397511338,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-08-29,UNKNOWN_LOCATION,61,-0.5,Good,0.01251336815006532,0.7998841458948802,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-08-31,Gokuldham Society,61,0.0,Good,0.016103612871521296,0.6186755750566761,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
2015-09-01,Gokuldham Society,52,0.0,Good,0.01405734307946773,0.7479224617845905,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0
2015-09-02,UNKNOWN_LOCATION,41,-0.5,Average,0.014359536544786129,0.7758681035161645,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-09-03,Gokuldham Society,49,0.0,Average,0.011596349245713369,0.6429686654069026,3,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
2015-09-04,Gokuldham Society,51,0.0,Average,0.019117953112955346,0.8222625282402654,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
2015-09-07,Gokuldham Society,44,0.5,Average,0.012599956922792565,0.8206637273500624,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
2015-09-08,UNKNOWN_LOCATION,49,0.0,Average,0.013374043631180662,0.7639571706384563,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09,UNKNOWN_LOCATION,33,0.0,Average,0.020005251661761262,0.9667543529547167,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2015-09-10,UNKNOWN_LOCATION,55,-0.5,Average,0.02363693520708653,1.0018353492935255,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
2015-09-11,UNKNOWN_LOCATION,75,0.0,Average,0.019226077339671903,1.1020808284160255,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015-09-14,UNKNOWN_LOCATION,52,-0.5,Good,0.013854148378966124,0.7537133732248464,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015-09-15,UNKNOWN_LOCATION,41,-0.5,Good,0.010349022799539026,0.720500571803566,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2015-09-16,Gokuldham Society,58,-0.25,Good,0.013424260323256188,0.7604607959785626,2,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
2015-09-17,Gokuldham Society,41,-0.5,Good,0.013127176931125651,0.7708194192266338,3,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2015-09-18,UNKNOWN_LOCATION,56,-0.75,Good,0.013765612256702133,0.7678475101863458,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21,Gokuldham Society,49,-0.5,Average,0.01149893199931224,0.8000864458717678,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
